Time_ns,QueueLength,Event
299177,0,Recv
299343,85936,Dequ
299344,0,Recv
299510,84888,Dequ
299511,0,Recv
299677,83840,Dequ
299678,0,Recv
299844,82792,Dequ
299845,0,Recv
300011,81744,Dequ
300012,0,Recv
300178,80696,Dequ
300179,0,Recv
300345,79648,Dequ
300346,0,Recv
300512,78600,Dequ
300513,0,Recv
300679,77552,Dequ
300680,0,Recv
300846,76504,Dequ
300847,0,Recv
300924,76504,Enqu
301007,77552,Enqu
301013,77552,Dequ
301014,0,Recv
301090,77552,Enqu
301173,78600,Enqu
301180,78600,Dequ
301181,0,Recv
301256,78600,Enqu
301339,79648,Enqu
301347,79648,Dequ
301348,0,Recv
301422,79648,Enqu
301505,80696,Enqu
301514,80696,Dequ
301515,0,Recv
301588,80696,Enqu
301671,81744,Enqu
301681,81744,Dequ
301682,0,Recv
301754,81744,Enqu
301837,82792,Enqu
301848,82792,Dequ
301849,0,Recv
301920,82792,Enqu
302003,83840,Enqu
302015,83840,Dequ
302016,0,Recv
302086,83840,Enqu
302169,84888,Enqu
302182,84888,Dequ
302183,0,Recv
302252,84888,Enqu
302335,85936,Enqu
302349,85936,Dequ
302350,0,Recv
302418,85936,Enqu
302501,86984,Enqu
302516,86984,Dequ
302517,0,Recv
302584,86984,Enqu
302667,88032,Enqu
302683,88032,Dequ
302684,0,Recv
302750,88032,Enqu
302833,89080,Enqu
302850,89080,Dequ
302851,0,Recv
302916,89080,Enqu
302999,90128,Enqu
303017,90128,Dequ
303018,0,Recv
303082,90128,Enqu
303165,91176,Enqu
303184,91176,Dequ
303185,0,Recv
303248,91176,Enqu
303331,92224,Enqu
303351,92224,Dequ
303352,0,Recv
303414,92224,Enqu
303497,93272,Enqu
303518,93272,Dequ
303519,0,Recv
303580,93272,Enqu
303663,94320,Enqu
303685,94320,Dequ
303686,0,Recv
303746,94320,Enqu
303829,95368,Enqu
303852,95368,Dequ
303853,0,Recv
303912,95368,Enqu
303995,96416,Enqu
304019,96416,Dequ
304020,0,Recv
304078,96416,Enqu
304161,97464,Enqu
304186,97464,Dequ
304187,0,Recv
304244,97464,Enqu
304327,98512,Enqu
304353,98512,Dequ
304354,0,Recv
304410,98512,Enqu
304493,99560,Enqu
304520,99560,Dequ
304521,0,Recv
304576,99560,Enqu
304659,100608,Enqu
304687,100608,Dequ
304688,0,Recv
304742,100608,Enqu
304825,101656,Enqu
304854,101656,Dequ
304855,0,Recv
304908,101656,Enqu
304991,102704,Enqu
305021,102704,Dequ
305022,0,Recv
305074,102704,Enqu
305157,103752,Enqu
305188,103752,Dequ
305189,0,Recv
305240,103752,Enqu
305323,104800,Enqu
305355,104800,Dequ
305356,0,Recv
305406,104800,Enqu
305489,105848,Enqu
305522,105848,Dequ
305523,0,Recv
305572,105848,Enqu
305655,106896,Enqu
305689,106896,Dequ
305690,0,Recv
305738,106896,Enqu
305821,107944,Enqu
305856,107944,Dequ
305857,0,Recv
305904,107944,Enqu
305987,108992,Enqu
306023,108992,Dequ
306024,0,Recv
306070,108992,Enqu
306153,110040,Enqu
306190,110040,Dequ
306191,0,Recv
306236,110040,Enqu
306319,111088,Enqu
306357,111088,Dequ
306358,0,Recv
306402,111088,Enqu
306485,112136,Enqu
306524,112136,Dequ
306525,0,Recv
306568,112136,Enqu
306651,113184,Enqu
306691,113184,Dequ
306692,0,Recv
306734,113184,Enqu
306817,114232,Enqu
306858,114232,Dequ
306859,0,Recv
306900,114232,Enqu
306983,115280,Enqu
307025,115280,Dequ
307026,0,Recv
307066,115280,Enqu
307149,116328,Enqu
307192,116328,Dequ
307193,0,Recv
307232,116328,Enqu
307315,117376,Enqu
307359,117376,Dequ
307360,0,Recv
307398,117376,Enqu
307481,118424,Enqu
307526,118424,Dequ
307527,0,Recv
307564,118424,Enqu
307647,119472,Enqu
307693,119472,Dequ
307694,0,Recv
307730,119472,Enqu
307813,120520,Enqu
307860,120520,Dequ
307861,0,Recv
307896,120520,Enqu
307979,121568,Enqu
308027,121568,Dequ
308028,0,Recv
308062,121568,Enqu
308145,122616,Enqu
308194,122616,Dequ
308195,0,Recv
308228,122616,Enqu
308311,123664,Enqu
308361,123664,Dequ
308362,0,Recv
308394,123664,Enqu
308477,124712,Enqu
308528,124712,Dequ
308529,0,Recv
308560,124712,Enqu
308643,125760,Enqu
308695,125760,Dequ
308696,0,Recv
308726,125760,Enqu
308809,126808,Enqu
308862,126808,Dequ
308863,0,Recv
308892,126808,Enqu
308975,127856,Enqu
309029,127856,Dequ
309030,0,Recv
309058,127856,Enqu
309141,128904,Enqu
309196,128904,Dequ
309197,0,Recv
309224,128904,Enqu
309363,128904,Dequ
309364,0,Recv
309530,127856,Dequ
309531,0,Recv
309697,126808,Dequ
309698,0,Recv
309864,125760,Dequ
309865,0,Recv
310031,124712,Dequ
310032,0,Recv
310198,123664,Dequ
310199,0,Recv
310365,122616,Dequ
310366,0,Recv
310532,121568,Dequ
310533,0,Recv
310699,120520,Dequ
310700,0,Recv
310866,119472,Dequ
310867,0,Recv
311033,118424,Dequ
311034,0,Recv
311200,117376,Dequ
311201,0,Recv
311367,116328,Dequ
311368,0,Recv
311534,115280,Dequ
311535,0,Recv
311701,114232,Dequ
311702,0,Recv
311868,113184,Dequ
311869,0,Recv
312035,112136,Dequ
312036,0,Recv
312202,111088,Dequ
312203,0,Recv
312369,110040,Dequ
312370,0,Recv
312536,108992,Dequ
312537,0,Recv
312703,107944,Dequ
312704,0,Recv
312870,106896,Dequ
312871,0,Recv
313037,105848,Dequ
313038,0,Recv
313204,104800,Dequ
313205,0,Recv
313371,103752,Dequ
313372,0,Recv
313538,102704,Dequ
313539,0,Recv
313705,101656,Dequ
313706,0,Recv
313872,100608,Dequ
313873,0,Recv
314039,99560,Dequ
314040,0,Recv
314206,98512,Dequ
314207,0,Recv
314373,97464,Dequ
314374,0,Recv
314540,96416,Dequ
314541,0,Recv
314707,95368,Dequ
314708,0,Recv
314874,94320,Dequ
314875,0,Recv
315041,93272,Dequ
315042,0,Recv
315208,92224,Dequ
315209,0,Recv
315375,91176,Dequ
315376,0,Recv
315542,90128,Dequ
315543,0,Recv
315709,89080,Dequ
315710,0,Recv
315876,88032,Dequ
315877,0,Recv
316043,86984,Dequ
316044,0,Recv
316210,85936,Dequ
316211,0,Recv
316377,84888,Dequ
316378,0,Recv
316544,83840,Dequ
316545,0,Recv
316711,82792,Dequ
316712,0,Recv
316878,81744,Dequ
316879,0,Recv
317045,80696,Dequ
317046,0,Recv
317212,79648,Dequ
317213,0,Recv
317379,78600,Dequ
317380,0,Recv
317546,77552,Dequ
317547,0,Recv
317713,76504,Dequ
317714,0,Recv
317791,76504,Enqu
317874,77552,Enqu
317880,77552,Dequ
317881,0,Recv
317957,77552,Enqu
318040,78600,Enqu
318047,78600,Dequ
318048,0,Recv
318123,78600,Enqu
318206,79648,Enqu
318214,79648,Dequ
318215,0,Recv
318289,79648,Enqu
318372,80696,Enqu
318381,80696,Dequ
318382,0,Recv
318455,80696,Enqu
318538,81744,Enqu
318548,81744,Dequ
318549,0,Recv
318621,81744,Enqu
318704,82792,Enqu
318715,82792,Dequ
318716,0,Recv
318787,82792,Enqu
318870,83840,Enqu
318882,83840,Dequ
318883,0,Recv
318953,83840,Enqu
319036,84888,Enqu
319049,84888,Dequ
319050,0,Recv
319119,84888,Enqu
319202,85936,Enqu
319216,85936,Dequ
319217,0,Recv
319285,85936,Enqu
319368,86984,Enqu
319383,86984,Dequ
319384,0,Recv
319451,86984,Enqu
319534,88032,Enqu
319550,88032,Dequ
319551,0,Recv
319617,88032,Enqu
319700,89080,Enqu
319717,89080,Dequ
319718,0,Recv
319783,89080,Enqu
319866,90128,Enqu
319884,90128,Dequ
319885,0,Recv
319949,90128,Enqu
320032,91176,Enqu
320051,91176,Dequ
320052,0,Recv
320115,91176,Enqu
320198,92224,Enqu
320218,92224,Dequ
320219,0,Recv
320281,92224,Enqu
320364,93272,Enqu
320385,93272,Dequ
320386,0,Recv
320447,93272,Enqu
320530,94320,Enqu
320552,94320,Dequ
320553,0,Recv
320613,94320,Enqu
320696,95368,Enqu
320719,95368,Dequ
320720,0,Recv
320779,95368,Enqu
320862,96416,Enqu
320886,96416,Dequ
320887,0,Recv
320945,96416,Enqu
321028,97464,Enqu
321053,97464,Dequ
321054,0,Recv
321111,97464,Enqu
321194,98512,Enqu
321220,98512,Dequ
321221,0,Recv
321277,98512,Enqu
321360,99560,Enqu
321387,99560,Dequ
321388,0,Recv
321443,99560,Enqu
321526,100608,Enqu
321554,100608,Dequ
321555,0,Recv
321609,100608,Enqu
321692,101656,Enqu
321721,101656,Dequ
321722,0,Recv
321775,101656,Enqu
321858,102704,Enqu
321888,102704,Dequ
321889,0,Recv
321941,102704,Enqu
322024,103752,Enqu
322055,103752,Dequ
322056,0,Recv
322107,103752,Enqu
322190,104800,Enqu
322222,104800,Dequ
322223,0,Recv
322273,104800,Enqu
322356,105848,Enqu
322389,105848,Dequ
322390,0,Recv
322439,105848,Enqu
322522,106896,Enqu
322556,106896,Dequ
322557,0,Recv
322605,106896,Enqu
322688,107944,Enqu
322723,107944,Dequ
322724,0,Recv
322771,107944,Enqu
322854,108992,Enqu
322890,108992,Dequ
322891,0,Recv
322937,108992,Enqu
323020,110040,Enqu
323057,110040,Dequ
323058,0,Recv
323103,110040,Enqu
323186,111088,Enqu
323224,111088,Dequ
323225,0,Recv
323269,111088,Enqu
323352,112136,Enqu
323391,112136,Dequ
323392,0,Recv
323435,112136,Enqu
323518,113184,Enqu
323558,113184,Dequ
323559,0,Recv
323601,113184,Enqu
323684,114232,Enqu
323725,114232,Dequ
323726,0,Recv
323767,114232,Enqu
323850,115280,Enqu
323892,115280,Dequ
323893,0,Recv
323933,115280,Enqu
324016,116328,Enqu
324059,116328,Dequ
324060,0,Recv
324099,116328,Enqu
324182,117376,Enqu
324226,117376,Dequ
324227,0,Recv
324265,117376,Enqu
324348,118424,Enqu
324393,118424,Dequ
324394,0,Recv
324431,118424,Enqu
324514,119472,Enqu
324560,119472,Dequ
324561,0,Recv
324597,119472,Enqu
324680,120520,Enqu
324727,120520,Dequ
324728,0,Recv
324763,120520,Enqu
324846,121568,Enqu
324894,121568,Dequ
324895,0,Recv
324929,121568,Enqu
325012,122616,Enqu
325061,122616,Dequ
325062,0,Recv
325095,122616,Enqu
325178,123664,Enqu
325228,123664,Dequ
325229,0,Recv
325261,123664,Enqu
325344,124712,Enqu
325395,124712,Dequ
325396,0,Recv
325427,124712,Enqu
325510,125760,Enqu
325562,125760,Dequ
325563,0,Recv
325593,125760,Enqu
325676,126808,Enqu
325729,126808,Dequ
325730,0,Recv
325759,126808,Enqu
325842,127856,Enqu
325896,127856,Dequ
325897,0,Recv
325925,127856,Enqu
326008,128904,Enqu
326063,128904,Dequ
326064,0,Recv
326091,128904,Enqu
326230,128904,Dequ
326231,0,Recv
326397,127856,Dequ
326398,0,Recv
326564,126808,Dequ
326565,0,Recv
326731,125760,Dequ
326732,0,Recv
326898,124712,Dequ
326899,0,Recv
327065,123664,Dequ
327066,0,Recv
327232,122616,Dequ
327233,0,Recv
327399,121568,Dequ
327400,0,Recv
327566,120520,Dequ
327567,0,Recv
327733,119472,Dequ
327734,0,Recv
327900,118424,Dequ
327901,0,Recv
328067,117376,Dequ
328068,0,Recv
328234,116328,Dequ
328235,0,Recv
328401,115280,Dequ
328402,0,Recv
328568,114232,Dequ
328569,0,Recv
328735,113184,Dequ
328736,0,Recv
328902,112136,Dequ
328903,0,Recv
329069,111088,Dequ
329070,0,Recv
329236,110040,Dequ
329237,0,Recv
329403,108992,Dequ
329404,0,Recv
329570,107944,Dequ
329571,0,Recv
329737,106896,Dequ
329738,0,Recv
329904,105848,Dequ
329905,0,Recv
330071,104800,Dequ
330072,0,Recv
330238,103752,Dequ
330239,0,Recv
330405,102704,Dequ
330406,0,Recv
330572,101656,Dequ
330573,0,Recv
330739,100608,Dequ
330740,0,Recv
330906,99560,Dequ
330907,0,Recv
331073,98512,Dequ
331074,0,Recv
331240,97464,Dequ
331241,0,Recv
331407,96416,Dequ
331408,0,Recv
331574,95368,Dequ
331575,0,Recv
331741,94320,Dequ
331742,0,Recv
331908,93272,Dequ
331909,0,Recv
332075,92224,Dequ
332076,0,Recv
332242,91176,Dequ
332243,0,Recv
332409,90128,Dequ
332410,0,Recv
332576,89080,Dequ
332577,0,Recv
332743,88032,Dequ
332744,0,Recv
332910,86984,Dequ
332911,0,Recv
333077,85936,Dequ
333078,0,Recv
333244,84888,Dequ
333245,0,Recv
333411,83840,Dequ
333412,0,Recv
333578,82792,Dequ
333579,0,Recv
333745,81744,Dequ
333746,0,Recv
333912,80696,Dequ
333913,0,Recv
334079,79648,Dequ
334080,0,Recv
334246,78600,Dequ
334247,0,Recv
334413,77552,Dequ
334414,0,Recv
334580,76504,Dequ
334581,0,Recv
334658,76504,Enqu
334741,77552,Enqu
334747,77552,Dequ
334748,0,Recv
334824,77552,Enqu
334907,78600,Enqu
334914,78600,Dequ
334915,0,Recv
334990,78600,Enqu
335073,79648,Enqu
335081,79648,Dequ
335082,0,Recv
335156,79648,Enqu
335239,80696,Enqu
335248,80696,Dequ
335249,0,Recv
335322,80696,Enqu
335405,81744,Enqu
335415,81744,Dequ
335416,0,Recv
335488,81744,Enqu
335571,82792,Enqu
335582,82792,Dequ
335583,0,Recv
335654,82792,Enqu
335737,83840,Enqu
335749,83840,Dequ
335750,0,Recv
335820,83840,Enqu
335903,84888,Enqu
335916,84888,Dequ
335917,0,Recv
335986,84888,Enqu
336069,85936,Enqu
336083,85936,Dequ
336084,0,Recv
336152,85936,Enqu
336235,86984,Enqu
336250,86984,Dequ
336251,0,Recv
336318,86984,Enqu
336401,88032,Enqu
336417,88032,Dequ
336418,0,Recv
336484,88032,Enqu
336567,89080,Enqu
336584,89080,Dequ
336585,0,Recv
336650,89080,Enqu
336733,90128,Enqu
336751,90128,Dequ
336752,0,Recv
336816,90128,Enqu
336899,91176,Enqu
336918,91176,Dequ
336919,0,Recv
336982,91176,Enqu
337065,92224,Enqu
337085,92224,Dequ
337086,0,Recv
337148,92224,Enqu
337231,93272,Enqu
337252,93272,Dequ
337253,0,Recv
337314,93272,Enqu
337397,94320,Enqu
337419,94320,Dequ
337420,0,Recv
337480,94320,Enqu
337563,95368,Enqu
337586,95368,Dequ
337587,0,Recv
337646,95368,Enqu
337729,96416,Enqu
337753,96416,Dequ
337754,0,Recv
337812,96416,Enqu
337895,97464,Enqu
337920,97464,Dequ
337921,0,Recv
337978,97464,Enqu
338061,98512,Enqu
338087,98512,Dequ
338088,0,Recv
338144,98512,Enqu
338227,99560,Enqu
338254,99560,Dequ
338255,0,Recv
338310,99560,Enqu
338393,100608,Enqu
338421,100608,Dequ
338422,0,Recv
338476,100608,Enqu
338559,101656,Enqu
338588,101656,Dequ
338589,0,Recv
338642,101656,Enqu
338725,102704,Enqu
338755,102704,Dequ
338756,0,Recv
338808,102704,Enqu
338891,103752,Enqu
338922,103752,Dequ
338923,0,Recv
338974,103752,Enqu
339057,104800,Enqu
339089,104800,Dequ
339090,0,Recv
339140,104800,Enqu
339223,105848,Enqu
339256,105848,Dequ
339257,0,Recv
339306,105848,Enqu
339389,106896,Enqu
339423,106896,Dequ
339424,0,Recv
339472,106896,Enqu
339555,107944,Enqu
339590,107944,Dequ
339591,0,Recv
339638,107944,Enqu
339721,108992,Enqu
339757,108992,Dequ
339758,0,Recv
339804,108992,Enqu
339887,110040,Enqu
339924,110040,Dequ
339925,0,Recv
339970,110040,Enqu
340053,111088,Enqu
340091,111088,Dequ
340092,0,Recv
340136,111088,Enqu
340219,112136,Enqu
340258,112136,Dequ
340259,0,Recv
340302,112136,Enqu
340385,113184,Enqu
340425,113184,Dequ
340426,0,Recv
340468,113184,Enqu
340551,114232,Enqu
340592,114232,Dequ
340593,0,Recv
340634,114232,Enqu
340717,115280,Enqu
340759,115280,Dequ
340760,0,Recv
340800,115280,Enqu
340883,116328,Enqu
340926,116328,Dequ
340927,0,Recv
340966,116328,Enqu
341049,117376,Enqu
341093,117376,Dequ
341094,0,Recv
341132,117376,Enqu
341215,118424,Enqu
341260,118424,Dequ
341261,0,Recv
341298,118424,Enqu
341381,119472,Enqu
341427,119472,Dequ
341428,0,Recv
341464,119472,Enqu
341547,120520,Enqu
341594,120520,Dequ
341595,0,Recv
341630,120520,Enqu
341713,121568,Enqu
341761,121568,Dequ
341762,0,Recv
341796,121568,Enqu
341879,122616,Enqu
341928,122616,Dequ
341929,0,Recv
341962,122616,Enqu
342045,123664,Enqu
342095,123664,Dequ
342096,0,Recv
342128,123664,Enqu
342211,124712,Enqu
342262,124712,Dequ
342263,0,Recv
342294,124712,Enqu
342377,125760,Enqu
342429,125760,Dequ
342430,0,Recv
342460,125760,Enqu
342543,126808,Enqu
342596,126808,Dequ
342597,0,Recv
342626,126808,Enqu
342709,127856,Enqu
342763,127856,Dequ
342764,0,Recv
342792,127856,Enqu
342875,128904,Enqu
342930,128904,Dequ
342931,0,Recv
342958,128904,Enqu
343097,128904,Dequ
343098,0,Recv
343264,127856,Dequ
343265,0,Recv
343431,126808,Dequ
343432,0,Recv
343598,125760,Dequ
343599,0,Recv
343765,124712,Dequ
343766,0,Recv
343932,123664,Dequ
343933,0,Recv
344099,122616,Dequ
344100,0,Recv
344266,121568,Dequ
344267,0,Recv
344433,120520,Dequ
344434,0,Recv
344600,119472,Dequ
344601,0,Recv
344767,118424,Dequ
344768,0,Recv
344934,117376,Dequ
344935,0,Recv
345101,116328,Dequ
345102,0,Recv
345268,115280,Dequ
345269,0,Recv
345435,114232,Dequ
345436,0,Recv
345602,113184,Dequ
345603,0,Recv
345769,112136,Dequ
345770,0,Recv
345936,111088,Dequ
345937,0,Recv
346103,110040,Dequ
346104,0,Recv
346270,108992,Dequ
346271,0,Recv
346437,107944,Dequ
346438,0,Recv
346604,106896,Dequ
346605,0,Recv
346771,105848,Dequ
346772,0,Recv
346938,104800,Dequ
346939,0,Recv
347105,103752,Dequ
347106,0,Recv
347272,102704,Dequ
347273,0,Recv
347439,101656,Dequ
347440,0,Recv
347606,100608,Dequ
347607,0,Recv
347773,99560,Dequ
347774,0,Recv
347940,98512,Dequ
347941,0,Recv
348107,97464,Dequ
348108,0,Recv
348274,96416,Dequ
348275,0,Recv
348441,95368,Dequ
348442,0,Recv
348608,94320,Dequ
348609,0,Recv
348775,93272,Dequ
348776,0,Recv
348942,92224,Dequ
348943,0,Recv
349109,91176,Dequ
349110,0,Recv
349276,90128,Dequ
349277,0,Recv
349443,89080,Dequ
349444,0,Recv
349610,88032,Dequ
349611,0,Recv
349777,86984,Dequ
349778,0,Recv
349944,85936,Dequ
349945,0,Recv
350111,84888,Dequ
350112,0,Recv
350278,83840,Dequ
350279,0,Recv
350445,82792,Dequ
350446,0,Recv
350612,81744,Dequ
350613,0,Recv
350779,80696,Dequ
350780,0,Recv
350946,79648,Dequ
350947,0,Recv
351113,78600,Dequ
351114,0,Recv
351280,77552,Dequ
351281,0,Recv
351447,76504,Dequ
351448,0,Recv
351525,76504,Enqu
351608,77552,Enqu
351614,77552,Dequ
351615,0,Recv
351691,77552,Enqu
351774,78600,Enqu
351781,78600,Dequ
351782,0,Recv
351857,78600,Enqu
351940,79648,Enqu
351948,79648,Dequ
351949,0,Recv
352023,79648,Enqu
352106,80696,Enqu
352115,80696,Dequ
352116,0,Recv
352189,80696,Enqu
352272,81744,Enqu
352282,81744,Dequ
352283,0,Recv
352355,81744,Enqu
352438,82792,Enqu
352449,82792,Dequ
352450,0,Recv
352521,82792,Enqu
352604,83840,Enqu
352616,83840,Dequ
352617,0,Recv
352687,83840,Enqu
352770,84888,Enqu
352783,84888,Dequ
352784,0,Recv
352853,84888,Enqu
352936,85936,Enqu
352950,85936,Dequ
352951,0,Recv
353019,85936,Enqu
353102,86984,Enqu
353117,86984,Dequ
353118,0,Recv
353185,86984,Enqu
353268,88032,Enqu
353284,88032,Dequ
353285,0,Recv
353351,88032,Enqu
353434,89080,Enqu
353451,89080,Dequ
353452,0,Recv
353517,89080,Enqu
353600,90128,Enqu
353618,90128,Dequ
353619,0,Recv
353683,90128,Enqu
353766,91176,Enqu
353785,91176,Dequ
353786,0,Recv
353849,91176,Enqu
353932,92224,Enqu
353952,92224,Dequ
353953,0,Recv
354015,92224,Enqu
354098,93272,Enqu
354119,93272,Dequ
354120,0,Recv
354181,93272,Enqu
354264,94320,Enqu
354286,94320,Dequ
354287,0,Recv
354347,94320,Enqu
354430,95368,Enqu
354453,95368,Dequ
354454,0,Recv
354513,95368,Enqu
354596,96416,Enqu
354620,96416,Dequ
354621,0,Recv
354679,96416,Enqu
354762,97464,Enqu
354787,97464,Dequ
354788,0,Recv
354845,97464,Enqu
354928,98512,Enqu
354954,98512,Dequ
354955,0,Recv
355011,98512,Enqu
355094,99560,Enqu
355121,99560,Dequ
355122,0,Recv
355177,99560,Enqu
355260,100608,Enqu
355288,100608,Dequ
355289,0,Recv
355343,100608,Enqu
355426,101656,Enqu
355455,101656,Dequ
355456,0,Recv
355509,101656,Enqu
355592,102704,Enqu
355622,102704,Dequ
355623,0,Recv
355675,102704,Enqu
355758,103752,Enqu
355789,103752,Dequ
355790,0,Recv
355841,103752,Enqu
355924,104800,Enqu
355956,104800,Dequ
355957,0,Recv
356007,104800,Enqu
356090,105848,Enqu
356123,105848,Dequ
356124,0,Recv
356173,105848,Enqu
356256,106896,Enqu
356290,106896,Dequ
356291,0,Recv
356339,106896,Enqu
356422,107944,Enqu
356457,107944,Dequ
356458,0,Recv
356505,107944,Enqu
356588,108992,Enqu
356624,108992,Dequ
356625,0,Recv
356671,108992,Enqu
356754,110040,Enqu
356791,110040,Dequ
356792,0,Recv
356837,110040,Enqu
356920,111088,Enqu
356958,111088,Dequ
356959,0,Recv
357003,111088,Enqu
357086,112136,Enqu
357125,112136,Dequ
357126,0,Recv
357169,112136,Enqu
357252,113184,Enqu
357292,113184,Dequ
357293,0,Recv
357335,113184,Enqu
357418,114232,Enqu
357459,114232,Dequ
357460,0,Recv
357501,114232,Enqu
357584,115280,Enqu
357626,115280,Dequ
357627,0,Recv
357667,115280,Enqu
357750,116328,Enqu
357793,116328,Dequ
357794,0,Recv
357833,116328,Enqu
357916,117376,Enqu
357960,117376,Dequ
357961,0,Recv
357999,117376,Enqu
358082,118424,Enqu
358127,118424,Dequ
358128,0,Recv
358165,118424,Enqu
358248,119472,Enqu
358294,119472,Dequ
358295,0,Recv
358331,119472,Enqu
358414,120520,Enqu
358461,120520,Dequ
358462,0,Recv
358497,120520,Enqu
358580,121568,Enqu
358628,121568,Dequ
358629,0,Recv
358663,121568,Enqu
358746,122616,Enqu
358795,122616,Dequ
358796,0,Recv
358829,122616,Enqu
358912,123664,Enqu
358962,123664,Dequ
358963,0,Recv
358995,123664,Enqu
359078,124712,Enqu
359129,124712,Dequ
359130,0,Recv
359161,124712,Enqu
359244,125760,Enqu
359296,125760,Dequ
359297,0,Recv
359327,125760,Enqu
359410,126808,Enqu
359463,126808,Dequ
359464,0,Recv
359493,126808,Enqu
359576,127856,Enqu
359630,127856,Dequ
359631,0,Recv
359659,127856,Enqu
359742,128904,Enqu
359797,128904,Dequ
359798,0,Recv
359825,128904,Enqu
359964,128904,Dequ
359965,0,Recv
360131,127856,Dequ
360132,0,Recv
360298,126808,Dequ
360299,0,Recv
360465,125760,Dequ
360466,0,Recv
360632,124712,Dequ
360633,0,Recv
360799,123664,Dequ
360800,0,Recv
360966,122616,Dequ
360967,0,Recv
361133,121568,Dequ
361134,0,Recv
361300,120520,Dequ
361301,0,Recv
361467,119472,Dequ
361468,0,Recv
361634,118424,Dequ
361635,0,Recv
361801,117376,Dequ
361802,0,Recv
361968,116328,Dequ
361969,0,Recv
362135,115280,Dequ
362136,0,Recv
362302,114232,Dequ
362303,0,Recv
362469,113184,Dequ
362470,0,Recv
362636,112136,Dequ
362637,0,Recv
362803,111088,Dequ
362804,0,Recv
362970,110040,Dequ
362971,0,Recv
363137,108992,Dequ
363138,0,Recv
363304,107944,Dequ
363305,0,Recv
363471,106896,Dequ
363472,0,Recv
363638,105848,Dequ
363639,0,Recv
363805,104800,Dequ
363806,0,Recv
363972,103752,Dequ
363973,0,Recv
364139,102704,Dequ
364140,0,Recv
364306,101656,Dequ
364307,0,Recv
364473,100608,Dequ
364474,0,Recv
364640,99560,Dequ
364641,0,Recv
364807,98512,Dequ
364808,0,Recv
364974,97464,Dequ
364975,0,Recv
365141,96416,Dequ
365142,0,Recv
365308,95368,Dequ
365309,0,Recv
365475,94320,Dequ
365476,0,Recv
365642,93272,Dequ
365643,0,Recv
365809,92224,Dequ
365810,0,Recv
365976,91176,Dequ
365977,0,Recv
366143,90128,Dequ
366144,0,Recv
366310,89080,Dequ
366311,0,Recv
366477,88032,Dequ
366478,0,Recv
366644,86984,Dequ
366645,0,Recv
366811,85936,Dequ
366812,0,Recv
366978,84888,Dequ
366979,0,Recv
367145,83840,Dequ
367146,0,Recv
367312,82792,Dequ
367313,0,Recv
367479,81744,Dequ
367480,0,Recv
367646,80696,Dequ
367647,0,Recv
367813,79648,Dequ
367814,0,Recv
367980,78600,Dequ
367981,0,Recv
368147,77552,Dequ
368148,0,Recv
368314,76504,Dequ
368315,0,Recv
368392,76504,Enqu
368475,77552,Enqu
368481,77552,Dequ
368482,0,Recv
368558,77552,Enqu
368641,78600,Enqu
368648,78600,Dequ
368649,0,Recv
368724,78600,Enqu
368807,79648,Enqu
368815,79648,Dequ
368816,0,Recv
368890,79648,Enqu
368973,80696,Enqu
368982,80696,Dequ
368983,0,Recv
369056,80696,Enqu
369139,81744,Enqu
369149,81744,Dequ
369150,0,Recv
369222,81744,Enqu
369305,82792,Enqu
369316,82792,Dequ
369317,0,Recv
369388,82792,Enqu
369471,83840,Enqu
369483,83840,Dequ
369484,0,Recv
369554,83840,Enqu
369637,84888,Enqu
369650,84888,Dequ
369651,0,Recv
369720,84888,Enqu
369803,85936,Enqu
369817,85936,Dequ
369818,0,Recv
369886,85936,Enqu
369969,86984,Enqu
369984,86984,Dequ
369985,0,Recv
370052,86984,Enqu
370135,88032,Enqu
370151,88032,Dequ
370152,0,Recv
370218,88032,Enqu
370301,89080,Enqu
370318,89080,Dequ
370319,0,Recv
370384,89080,Enqu
370467,90128,Enqu
370485,90128,Dequ
370486,0,Recv
370550,90128,Enqu
370633,91176,Enqu
370652,91176,Dequ
370653,0,Recv
370716,91176,Enqu
370799,92224,Enqu
370819,92224,Dequ
370820,0,Recv
370882,92224,Enqu
370965,93272,Enqu
370986,93272,Dequ
370987,0,Recv
371048,93272,Enqu
371131,94320,Enqu
371153,94320,Dequ
371154,0,Recv
371214,94320,Enqu
371297,95368,Enqu
371320,95368,Dequ
371321,0,Recv
371380,95368,Enqu
371463,96416,Enqu
371487,96416,Dequ
371488,0,Recv
371546,96416,Enqu
371629,97464,Enqu
371654,97464,Dequ
371655,0,Recv
371712,97464,Enqu
371795,98512,Enqu
371821,98512,Dequ
371822,0,Recv
371878,98512,Enqu
371961,99560,Enqu
371988,99560,Dequ
371989,0,Recv
372044,99560,Enqu
372127,100608,Enqu
372155,100608,Dequ
372156,0,Recv
372210,100608,Enqu
372293,101656,Enqu
372322,101656,Dequ
372323,0,Recv
372376,101656,Enqu
372459,102704,Enqu
372489,102704,Dequ
372490,0,Recv
372542,102704,Enqu
372625,103752,Enqu
372656,103752,Dequ
372657,0,Recv
372708,103752,Enqu
372791,104800,Enqu
372823,104800,Dequ
372824,0,Recv
372874,104800,Enqu
372957,105848,Enqu
372990,105848,Dequ
372991,0,Recv
373040,105848,Enqu
373123,106896,Enqu
373157,106896,Dequ
373158,0,Recv
373206,106896,Enqu
373289,107944,Enqu
373324,107944,Dequ
